Date,Day ,Month,Year,Quarter,Open,High,Low,Close,Volume
04-01-2017,Wednesday,January,2017,Q1,26.8527,27.0087,26.83,26.8933,88533472.27
05-01-2017,Thursday,January,2017,Q1,26.8696,27.0877,26.8429,27.0325,93604221.18
06-01-2017,Friday,January,2017,Q1,27.0701,27.3901,26.999,27.3288,133410607.3
09-01-2017,Monday,January,2017,Q1,27.3376,27.6854,27.3347,27.5788,136493666.4
10-01-2017,Tuesday,January,2017,Q1,27.5272,27.6735,27.4217,27.6083,91402094.27
11-01-2017,Wednesday,January,2017,Q1,27.5194,27.796,27.4888,27.7565,114100378.2
12-01-2017,Thursday,January,2017,Q1,27.555,27.6537,27.3999,27.6439,115065940.9
13-01-2017,Friday,January,2017,Q1,27.6083,27.7268,27.5372,27.5915,109568371.1
17-01-2017,Tuesday,January,2017,Q1,27.4316,27.868,27.4019,27.8136,137734745.3
18-01-2017,Wednesday,January,2017,Q1,27.8136,27.9274,27.7465,27.8117,97406645.25
19-01-2017,Thursday,January,2017,Q1,27.6775,27.8355,27.6705,27.7644,102867913.4
20-01-2017,Friday,January,2017,Q1,27.9145,27.9145,27.7545,27.8136,122591823.3
23-01-2017,Monday,January,2017,Q1,27.8136,28.0035,27.7625,27.8355,83962453.18
24-01-2017,Tuesday,January,2017,Q1,27.7102,27.8385,27.7002,27.8057,97472437.49
25-01-2017,Wednesday,January,2017,Q1,27.9076,28.3008,27.8778,28.2503,136644964.9
26-01-2017,Thursday,January,2017,Q1,28.1979,28.3798,28.185,28.2631,109395434.8
27-01-2017,Friday,January,2017,Q1,28.3106,28.36,28.185,28.266,86801314.22
30-01-2017,Monday,January,2017,Q1,28.0291,28.188,27.9668,28.188,128322583.4
31-01-2017,Tuesday,January,2017,Q1,28.0806,28.1357,27.9569,28.1287,172188071.5
01-02-2017,Wednesday,February,2017,Q1,29.4414,30.2464,29.4354,29.8405,475716635.2
02-02-2017,Thursday,February,2017,Q1,29.6627,29.9887,29.6162,29.7951,138605332.9
03-02-2017,Friday,February,2017,Q1,29.7417,29.9411,29.7102,29.9136,105734022.4
06-02-2017,Monday,February,2017,Q1,29.9264,30.2484,29.875,30.2049,112671017.7
07-02-2017,Tuesday,February,2017,Q1,30.2582,30.6108,30.2385,30.4835,156338358.6
08-02-2017,Wednesday,February,2017,Q1,30.4469,30.6434,30.4144,30.5981,92598512.48
09-02-2017,Thursday,February,2017,Q1,30.6434,30.8341,30.515,30.8302,103247883.5
10-02-2017,Friday,February,2017,Q1,30.8399,30.9487,30.7412,30.7581,82999243.5
13-02-2017,Monday,February,2017,Q1,30.9802,31.1481,30.9061,31.0326,94993988.44
14-02-2017,Tuesday,February,2017,Q1,31.0721,31.4473,31.0228,31.4295,133425190.1
15-02-2017,Wednesday,February,2017,Q1,31.5493,31.7218,31.3388,31.5463,144476042.6
16-02-2017,Thursday,February,2017,Q1,31.5855,31.6331,31.3881,31.5094,92521245.75
17-02-2017,Friday,February,2017,Q1,31.4493,31.6184,31.4493,31.5965,90754629.83
21-02-2017,Tuesday,February,2017,Q1,31.7122,31.8376,31.6527,31.8247,94217557.81
22-02-2017,Wednesday,February,2017,Q1,31.7615,31.9227,31.6844,31.9198,75591377.21
23-02-2017,Thursday,February,2017,Q1,31.9808,32.0007,31.7298,31.7764,79934923.48
24-02-2017,Friday,February,2017,Q1,31.6361,31.8157,31.4939,31.8157,91192238.68
27-02-2017,Monday,February,2017,Q1,31.9245,31.9908,31.7238,31.8758,82209781.19
28-02-2017,Tuesday,February,2017,Q1,31.9128,31.9908,31.8247,31.8898,90853632.57
01-03-2017,Wednesday,March,2017,Q1,32.0992,32.6258,32.03,32.5447,150353652.3
02-03-2017,Thursday,March,2017,Q1,32.59,32.6572,32.2977,32.3452,109834616
03-03-2017,Friday,March,2017,Q1,32.3027,32.5527,32.2603,32.5427,85830403.59
06-03-2017,Monday,March,2017,Q1,32.441,32.5407,32.2603,32.4361,81380452.3
07-03-2017,Tuesday,March,2017,Q1,32.3688,32.5842,32.3057,32.4795,71685155.27
08-03-2017,Wednesday,March,2017,Q1,32.3422,32.5447,32.3126,32.3552,77195080.37
09-03-2017,Thursday,March,2017,Q1,32.2927,32.3057,31.9058,32.28,88555955.49
10-03-2017,Friday,March,2017,Q1,32.4163,32.4381,32.2701,32.3887,79420999.64
13-03-2017,Monday,March,2017,Q1,32.3947,32.4578,32.3126,32.4043,74839566.14
14-03-2017,Tuesday,March,2017,Q1,32.4283,32.5112,32.3156,32.3522,65764116.02
15-03-2017,Wednesday,March,2017,Q1,32.4539,32.766,32.3591,32.6999,110365791.6
16-03-2017,Thursday,March,2017,Q1,32.758,32.8271,32.6513,32.7511,82616113.39
17-03-2017,Friday,March,2017,Q1,32.8231,32.8231,32.5645,32.5871,162983458.8
20-03-2017,Monday,March,2017,Q1,32.686,32.9377,32.6445,32.9311,92539500.85
21-03-2017,Tuesday,March,2017,Q1,33.0859,33.2409,32.5307,32.5546,169811144.3
22-03-2017,Wednesday,March,2017,Q1,32.5546,32.9604,32.5377,32.9211,111089147.8
23-03-2017,Thursday,March,2017,Q1,32.8843,32.9546,32.7342,32.8034,87402900.97
24-03-2017,Friday,March,2017,Q1,32.9377,32.9942,32.6731,32.7412,92019271.25
27-03-2017,Monday,March,2017,Q1,32.4479,32.8745,32.2662,32.7934,95450083.23
28-03-2017,Tuesday,March,2017,Q1,32.8004,33.5315,32.7362,33.4751,140713127.7
29-03-2017,Wednesday,March,2017,Q1,33.4454,33.6361,33.3309,33.5472,120508129.7
30-03-2017,Thursday,March,2017,Q1,33.5641,33.6381,33.404,33.5046,80337199.67
31-03-2017,Friday,March,2017,Q1,33.4554,33.5836,33.2915,33.4404,80729477.58
03-04-2017,Monday,April,2017,Q2,33.4524,33.5472,33.3013,33.4504,85853896.26
04-04-2017,Tuesday,April,2017,Q2,33.3447,33.7308,33.3249,33.7013,83466256.92
05-04-2017,Wednesday,April,2017,Q2,33.5709,33.8602,33.4781,33.5275,116055902.4
06-04-2017,Thursday,April,2017,Q2,33.5886,33.6431,33.3921,33.4404,87192457.13
07-04-2017,Friday,April,2017,Q2,33.4584,33.5611,33.3477,33.3645,71619823.72
10-04-2017,Monday,April,2017,Q2,33.4257,33.4919,33.2647,33.3249,71679047.97
11-04-2017,Tuesday,April,2017,Q2,33.2746,33.3674,32.6029,32.9674,130502610.8
12-04-2017,Wednesday,April,2017,Q2,32.9604,33.0929,32.8251,33.0098,85399214.9
13-04-2017,Thursday,April,2017,Q2,33.0366,33.1472,32.8351,32.8351,73638440.89
17-04-2017,Monday,April,2017,Q2,32.9329,33.0296,32.7906,33.0168,67121580.98
18-04-2017,Tuesday,April,2017,Q2,32.9181,33.0692,32.85,32.8697,60415700.39
19-04-2017,Wednesday,April,2017,Q2,33.0296,33.0592,32.6979,32.7482,70962449.08
20-04-2017,Thursday,April,2017,Q2,32.8745,33.2696,32.8599,33.16,96177361.8
21-04-2017,Friday,April,2017,Q2,33.16,33.2145,33.0218,33.1224,71439250.19
24-04-2017,Monday,April,2017,Q2,33.404,33.5095,33.3279,33.4355,73536845.19
25-04-2017,Tuesday,April,2017,Q2,33.4997,33.7338,33.4899,33.646,80210443.73
26-04-2017,Wednesday,April,2017,Q2,33.6302,33.6626,33.3743,33.4454,85987971.45
27-04-2017,Thursday,April,2017,Q2,33.5016,33.5572,33.3576,33.4722,61032671.84
28-04-2017,Friday,April,2017,Q2,33.5413,33.5906,33.3477,33.4384,89611162.52
01-05-2017,Monday,May,2017,Q2,33.7763,34.2713,33.7457,34.1231,144024387.5
02-05-2017,Tuesday,May,2017,Q2,34.3493,34.4707,34.1843,34.3415,190872325.2
03-05-2017,Wednesday,May,2017,Q2,33.8899,34.3365,33.5836,34.2385,195927966.8
04-05-2017,Thursday,May,2017,Q2,34.1072,34.2583,33.9393,34.1102,100290146.7
05-05-2017,Friday,May,2017,Q2,34.1664,34.6819,34.1664,34.6769,117393443.7
08-05-2017,Monday,May,2017,Q2,34.6918,35.7783,34.6918,35.6184,209135521.1
09-05-2017,Tuesday,May,2017,Q2,35.8208,36.0499,35.7191,35.8503,167672101.2
10-05-2017,Wednesday,May,2017,Q2,35.7626,35.8377,35.4059,35.6747,110747267.3
11-05-2017,Thursday,May,2017,Q2,35.6352,36.0094,35.6006,35.9828,116533129.8
12-05-2017,Friday,May,2017,Q2,36.1567,36.5674,36.1488,36.4886,138742572.1
15-05-2017,Monday,May,2017,Q2,36.4687,36.618,36.2434,36.3937,110867292.2
16-05-2017,Tuesday,May,2017,Q2,36.451,36.4807,36.1615,36.3423,85545978.54
17-05-2017,Wednesday,May,2017,Q2,35.9067,36.128,34.9932,35.1206,216813712.6
18-05-2017,Thursday,May,2017,Q2,35.3566,35.8454,35.3288,35.6578,143608348.6
19-05-2017,Friday,May,2017,Q2,35.8553,35.9907,35.6747,35.7773,115031936.6
22-05-2017,Monday,May,2017,Q2,35.9945,36.13,35.7408,35.9926,98115751.75
23-05-2017,Tuesday,May,2017,Q2,36.2061,36.2061,35.8377,35.9561,85172601.69
24-05-2017,Wednesday,May,2017,Q2,35.9641,36.0322,35.6845,35.8454,82169323.33
25-05-2017,Thursday,May,2017,Q2,35.9393,36.0775,35.7695,35.971,82221239.47
26-05-2017,Friday,May,2017,Q2,35.9945,36.0499,35.8377,35.9097,93656268.94
30-05-2017,Tuesday,May,2017,Q2,35.8652,36.0974,35.8435,35.9243,86071221.95
31-05-2017,Wednesday,May,2017,Q2,35.9877,36.0322,35.6184,35.7043,104624480.4
01-06-2017,Thursday,June,2017,Q2,35.8041,35.8435,35.5807,35.806,70094211.44
02-06-2017,Friday,June,2017,Q2,35.9047,36.3394,35.7368,36.3394,118521597.2
05-06-2017,Monday,June,2017,Q2,36.0746,36.1012,35.8752,35.9809,108170355.1
06-06-2017,Tuesday,June,2017,Q2,35.973,36.4202,35.9522,36.1012,113771878.7
07-06-2017,Wednesday,June,2017,Q2,36.2356,36.4608,36.1062,36.3196,89927333
08-06-2017,Thursday,June,2017,Q2,36.2899,36.359,36.0895,36.2278,90467561.18
09-06-2017,Friday,June,2017,Q2,36.2752,36.2752,34.133,34.8213,277172518.4
12-06-2017,Monday,June,2017,Q2,34.0668,34.1495,33.3081,33.9898,308891236.1
13-06-2017,Tuesday,June,2017,Q2,34.3986,34.4637,33.9275,34.2713,145868565.8
14-06-2017,Wednesday,June,2017,Q2,34.4756,34.4756,33.6203,33.9275,134572044.2
15-06-2017,Thursday,June,2017,Q2,33.4997,33.7723,33.2409,33.7308,135455161.3
16-06-2017,Friday,June,2017,Q2,33.6085,33.7763,33.238,33.2548,215050743.6
19-06-2017,Monday,June,2017,Q2,33.5787,34.3046,33.5787,34.209,138894320.2
20-06-2017,Tuesday,June,2017,Q2,34.3335,34.3335,33.8781,33.8948,106465639.5
21-06-2017,Wednesday,June,2017,Q2,34.0152,34.1447,33.801,34.0972,90977116.16
22-06-2017,Thursday,June,2017,Q2,34.0746,34.2977,33.9195,34.0421,81652407.6
23-06-2017,Friday,June,2017,Q2,33.9215,34.3986,33.9175,34.1942,151546206.9
26-06-2017,Monday,June,2017,Q2,34.4006,34.6604,33.9799,34.0852,109858243.3
27-06-2017,Tuesday,June,2017,Q2,33.8948,34.1664,33.5689,33.5965,105803512.2
28-06-2017,Wednesday,June,2017,Q2,33.7743,34.1545,33.4623,34.0872,94358132.14
29-06-2017,Thursday,June,2017,Q2,33.8229,33.9215,33.2568,33.5836,134565747.5
30-06-2017,Friday,June,2017,Q2,33.7645,33.8821,33.6085,33.6656,98414036.7
03-07-2017,Monday,July,2017,Q3,33.8622,33.96,33.4484,33.5413,61082126.63
05-07-2017,Wednesday,July,2017,Q3,33.5866,33.8424,33.3605,33.6816,92198292.64
06-07-2017,Thursday,July,2017,Q3,33.4287,33.5413,33.2885,33.3605,103148174.1
07-07-2017,Friday,July,2017,Q3,33.402,33.8326,33.402,33.7043,80082254.12
10-07-2017,Monday,July,2017,Q3,33.6866,34.1152,33.5115,33.9078,90185605.58
11-07-2017,Tuesday,July,2017,Q3,33.8287,34.0932,33.7507,34.0172,84376152.22
12-07-2017,Wednesday,July,2017,Q3,34.0972,34.1694,33.8504,34.0668,106368492.6
13-07-2017,Thursday,July,2017,Q3,34.0094,34.7068,33.9957,34.5397,107301207.3
14-07-2017,Friday,July,2017,Q3,34.5864,34.9071,34.437,34.8371,86063610.1
17-07-2017,Monday,July,2017,Q3,34.7819,35.2766,34.7266,34.9615,101693036.8
18-07-2017,Tuesday,July,2017,Q3,34.8765,35.0918,34.749,35.0821,76365741.36
19-07-2017,Wednesday,July,2017,Q3,35.1729,35.394,35.0494,35.3023,89458033.39
20-07-2017,Thursday,July,2017,Q3,35.4109,35.4681,35.1048,35.1412,73585275.35
21-07-2017,Friday,July,2017,Q3,35.0593,35.163,34.7976,35.1236,107471265.1
24-07-2017,Monday,July,2017,Q3,35.1987,35.6322,35.0395,35.5521,91847452.68
25-07-2017,Tuesday,July,2017,Q3,35.483,35.9641,35.483,35.7013,80556812.57
26-07-2017,Wednesday,July,2017,Q3,35.8474,35.9809,35.7773,35.8752,67313312.09
27-07-2017,Thursday,July,2017,Q3,35.9443,35.9926,34.4291,35.1927,138756147.5
28-07-2017,Friday,July,2017,Q3,35.0365,35.1147,34.8736,34.9486,73567395.89
31-07-2017,Monday,July,2017,Q3,35.0395,35.1392,34.6227,34.762,84337778.05
01-08-2017,Tuesday,August,2017,Q3,34.851,35.1127,34.6898,35.0741,146040441.1
02-08-2017,Wednesday,August,2017,Q3,37.2382,37.3398,36.5023,36.7294,298341066.2
03-08-2017,Thursday,August,2017,Q3,36.7077,36.7463,36.2356,36.3639,113903578.6
04-08-2017,Friday,August,2017,Q3,36.4827,36.7867,36.3917,36.5597,87791184.63
07-08-2017,Monday,August,2017,Q3,36.7107,37.1532,36.6228,37.1255,93389260.65
08-08-2017,Tuesday,August,2017,Q3,37.0752,37.8288,36.9992,37.4109,154581532.4
09-08-2017,Wednesday,August,2017,Q3,37.2333,37.6984,37.1986,37.649,111506573.8
10-08-2017,Thursday,August,2017,Q3,37.5217,37.5451,36.2869,36.449,168999739.4
11-08-2017,Friday,August,2017,Q3,36.7463,37.2184,36.6258,36.9574,111806212.4
14-08-2017,Monday,August,2017,Q3,37.3874,37.5946,37.2528,37.5088,94070298.05
15-08-2017,Tuesday,August,2017,Q3,37.7014,38.0587,37.5769,37.9185,125199977.7
16-08-2017,Wednesday,August,2017,Q3,37.9995,38.1368,37.5799,37.7696,117714425.5
17-08-2017,Thursday,August,2017,Q3,37.6717,37.7132,37.0405,37.0465,117172741.4
18-08-2017,Friday,August,2017,Q3,37.0465,37.4237,36.773,36.9614,116754760.5
21-08-2017,Monday,August,2017,Q3,36.9614,37.0535,36.3987,36.8903,112248193.2
22-08-2017,Tuesday,August,2017,Q3,37.1354,37.5451,37.0851,37.4918,91912810.56
23-08-2017,Wednesday,August,2017,Q3,37.3279,37.6588,37.2825,37.5412,82579778.37
24-08-2017,Thursday,August,2017,Q3,37.649,37.721,37.2134,37.3744,84389228.45
25-08-2017,Friday,August,2017,Q3,37.4595,37.6786,37.3744,37.5118,108527148.5
28-08-2017,Monday,August,2017,Q3,37.5769,38.0144,37.5286,37.8871,109508983.9
29-08-2017,Tuesday,August,2017,Q3,37.5699,38.288,37.5451,38.2357,125530811
30-08-2017,Wednesday,August,2017,Q3,38.4361,38.4579,38.1616,38.3374,116007821.5
31-08-2017,Thursday,August,2017,Q3,38.4007,38.6031,38.3671,38.4827,113975613.8
01-09-2017,Friday,September,2017,Q3,38.6693,38.7037,38.3977,38.4924,70635071.41
05-09-2017,Tuesday,September,2017,Q3,38.4262,38.5399,37.6786,38.0323,125733357.4
06-09-2017,Wednesday,September,2017,Q3,38.1862,38.2554,37.6717,37.9926,92098297.67
07-09-2017,Thursday,September,2017,Q3,38.0343,38.0717,37.6321,37.8436,93355111.58
08-09-2017,Friday,September,2017,Q3,37.7477,37.8169,37.2084,37.2313,121130876.4
11-09-2017,Monday,September,2017,Q3,37.6658,38.0244,37.5188,37.8948,134305093.6
12-09-2017,Tuesday,September,2017,Q3,38.1616,38.4728,37.2578,37.7477,305145734.9
13-09-2017,Wednesday,September,2017,Q3,37.5148,37.5364,37.0584,37.4595,191199236.1
14-09-2017,Thursday,September,2017,Q3,37.3083,37.401,37.1007,37.1473,100738402.9
15-09-2017,Friday,September,2017,Q3,37.1936,37.7743,37.0791,37.5168,208164235.8
18-09-2017,Monday,September,2017,Q3,37.5729,37.6658,37.0791,37.2412,119997714.2
19-09-2017,Tuesday,September,2017,Q3,37.4267,37.4888,37.1857,37.2508,87760085.16
20-09-2017,Wednesday,September,2017,Q3,37.0565,37.1433,36.0974,36.6258,222440002.5
21-09-2017,Thursday,September,2017,Q3,36.5644,36.5644,35.8474,35.9926,159247044.6
22-09-2017,Friday,September,2017,Q3,35.6717,35.7309,35.3348,35.6449,198508674.7
25-09-2017,Monday,September,2017,Q3,35.1987,35.6302,35.003,35.3318,189071985.4
26-09-2017,Tuesday,September,2017,Q3,35.6184,36.1161,35.5956,35.9423,156077918.3
27-09-2017,Wednesday,September,2017,Q3,36.0895,36.3068,36.0263,36.1912,108253174.3
28-09-2017,Thursday,September,2017,Q3,36.1081,36.2041,35.8357,35.971,93683292.15
29-09-2017,Friday,September,2017,Q3,35.9591,36.1664,35.6677,36.1644,111925176.3
02-10-2017,Monday,October,2017,Q4,36.1981,36.2454,35.8406,36.0915,79613902.19
03-10-2017,Tuesday,October,2017,Q4,36.1369,36.3937,36.1131,36.2474,69115939.04
04-10-2017,Wednesday,October,2017,Q4,36.048,36.1012,35.7773,36.0114,85721573.68
05-10-2017,Thursday,October,2017,Q4,36.1783,36.4787,36.1468,36.4658,90619573.54
06-10-2017,Friday,October,2017,Q4,36.3659,36.4886,36.2702,36.443,74087107.09
09-10-2017,Monday,October,2017,Q4,36.5674,36.775,36.4886,36.5744,69220831.39
10-10-2017,Tuesday,October,2017,Q4,36.6228,37.0791,36.3957,36.5891,66493457.02
11-10-2017,Wednesday,October,2017,Q4,36.606,36.8332,36.5518,36.7344,71938645.89
12-10-2017,Thursday,October,2017,Q4,36.686,36.9302,36.5478,36.61,69805990.59
13-10-2017,Friday,October,2017,Q4,36.775,36.9083,36.7009,36.8362,69774852.65
16-10-2017,Monday,October,2017,Q4,37.0565,37.5451,36.9992,37.5168,102682802.9
17-10-2017,Tuesday,October,2017,Q4,37.4918,37.7497,37.3646,37.6588,80848237.94
18-10-2017,Wednesday,October,2017,Q4,37.646,37.7132,37.4486,37.4869,69274593.29
19-10-2017,Thursday,October,2017,Q4,36.7798,36.8588,36.3789,36.608,180626025.1
20-10-2017,Friday,October,2017,Q4,36.7492,37.0207,36.603,36.6613,101896438.8
23-10-2017,Monday,October,2017,Q4,36.8134,37.009,36.4904,36.6464,93580226.31
24-10-2017,Tuesday,October,2017,Q4,36.6712,36.9417,36.6514,36.8628,75163472
25-10-2017,Wednesday,October,2017,Q4,36.8192,36.9744,36.436,36.7009,90245165.98
26-10-2017,Thursday,October,2017,Q4,36.8953,37.0385,36.7867,36.9397,72156607.43
27-10-2017,Friday,October,2017,Q4,37.3794,38.3908,37.2449,38.2702,189210862.8
30-10-2017,Monday,October,2017,Q4,38.4579,39.4415,38.4194,39.1227,190486558.6
31-10-2017,Tuesday,October,2017,Q4,39.4011,39.808,39.172,39.6718,153608891.4
01-11-2017,Wednesday,November,2017,Q4,39.8625,39.8791,38.8657,39.1591,143342979.5
02-11-2017,Thursday,November,2017,Q4,39.339,39.5414,38.7858,39.4514,176392502.5
03-11-2017,Friday,November,2017,Q4,40.8334,40.8956,40.1547,40.4776,253119578.2
06-11-2017,Monday,November,2017,Q4,40.4462,41.0633,40.2999,40.8926,148194385.9
07-11-2017,Tuesday,November,2017,Q4,40.8116,41.095,40.8116,41.0199,103710629.3
08-11-2017,Wednesday,November,2017,Q4,40.9883,41.3586,40.9121,41.3586,103822256.7
09-11-2017,Thursday,November,2017,Q4,41.091,41.3271,40.6298,41.2747,125400635.9
10-11-2017,Friday,November,2017,Q4,41.2401,41.3073,41.0417,41.1344,106706753.5
13-11-2017,Monday,November,2017,Q4,40.8628,41.093,40.8381,40.9746,72009276.79
14-11-2017,Tuesday,November,2017,Q4,40.7564,40.8578,40.3168,40.3521,104847162.1
15-11-2017,Wednesday,November,2017,Q4,40.0274,40.1084,39.659,39.8179,123136240.2
16-11-2017,Thursday,November,2017,Q4,40.3168,40.4758,40.1044,40.2999,100231664.6
17-11-2017,Friday,November,2017,Q4,40.284,40.3651,39.9553,40.0716,92932066.3
20-11-2017,Monday,November,2017,Q4,40.1015,40.1666,39.9354,40.0294,68115080.14
21-11-2017,Tuesday,November,2017,Q4,40.2208,40.9091,40.2208,40.7778,106368167.6
22-11-2017,Wednesday,November,2017,Q4,40.8294,41.2125,40.7594,41.2026,108537346.3
24-11-2017,Friday,November,2017,Q4,41.2381,41.334,41.1304,41.2055,59558743.85
27-11-2017,Monday,November,2017,Q4,41.2254,41.2324,40.8244,40.9982,87439690.6
28-11-2017,Tuesday,November,2017,Q4,41.0486,41.1808,40.4728,40.7622,112111761.9
29-11-2017,Wednesday,November,2017,Q4,40.6553,40.7265,39.3684,39.9156,176108644.4
30-11-2017,Thursday,November,2017,Q4,40.1358,40.539,39.6747,40.4698,176172553.4
01-12-2017,Friday,December,2017,Q4,40.0225,40.4282,39.6884,40.287,168722717.6
04-12-2017,Monday,December,2017,Q4,40.62,40.6533,39.9523,39.9916,138058914.4
05-12-2017,Tuesday,December,2017,Q4,39.8129,40.3937,39.6649,39.9553,115989291.1
06-12-2017,Wednesday,December,2017,Q4,39.4494,40.0816,39.1968,39.811,120591350.9
07-12-2017,Thursday,December,2017,Q4,39.805,40.1378,39.7784,39.8762,108939606.2
08-12-2017,Friday,December,2017,Q4,40.1507,40.2741,39.7556,39.889,98915082.75
11-12-2017,Monday,December,2017,Q4,39.8475,40.7196,39.7488,40.6653,145498762
12-12-2017,Tuesday,December,2017,Q4,40.5419,40.5972,40.379,40.4332,82344743.31
13-12-2017,Wednesday,December,2017,Q4,40.6248,40.8727,40.5053,40.5714,99373612.57
14-12-2017,Thursday,December,2017,Q4,40.6002,40.7749,40.4232,40.5587,86802641.59
15-12-2017,Friday,December,2017,Q4,40.8926,41.0169,40.615,40.9746,170398427.6
18-12-2017,Monday,December,2017,Q4,41.1828,41.727,41.1788,41.5503,124783906.4
19-12-2017,Tuesday,December,2017,Q4,41.2205,41.3093,40.9982,41.1009,116319562.4
20-12-2017,Wednesday,December,2017,Q4,41.1808,41.3172,40.8046,41.0613,99600605.46
21-12-2017,Thursday,December,2017,Q4,41.0169,41.4565,41.001,41.2155,88535471.92
22-12-2017,Friday,December,2017,Q4,41.1374,41.3172,41.093,41.2155,69384783.98
26-12-2017,Tuesday,December,2017,Q4,40.2247,40.381,39.9651,40.1696,140737323
27-12-2017,Wednesday,December,2017,Q4,40.0588,40.2208,39.972,40.1765,91207430
28-12-2017,Thursday,December,2017,Q4,40.2741,40.4698,40.1477,40.294,69882089.92
29-12-2017,Friday,December,2017,Q4,40.1567,40.1745,39.8525,39.8545,110168964.6
02-01-2018,Tuesday,January,2018,Q1,40.0746,40.5774,39.8625,40.5685,108357893.6
03-01-2018,Wednesday,January,2018,Q1,40.6328,41.1048,40.4953,40.5616,125118559.8
04-01-2018,Thursday,January,2018,Q1,40.6347,40.8558,40.5251,40.7534,94895766.33
05-01-2018,Friday,January,2018,Q1,40.8479,41.3043,40.7594,41.2125,100193024.2
08-01-2018,Monday,January,2018,Q1,41.0613,41.3586,40.9647,41.0713,87174074.47
09-01-2018,Tuesday,January,2018,Q1,41.1048,41.2284,40.8401,41.0555,91432224.79
10-01-2018,Wednesday,January,2018,Q1,40.7817,41.0486,40.7464,41.0457,101647240.1
11-01-2018,Thursday,January,2018,Q1,41.1148,41.3311,41.093,41.2816,79205943.94
12-01-2018,Friday,January,2018,Q1,41.4939,41.7667,41.3685,41.7004,107565920.3
16-01-2018,Tuesday,January,2018,Q1,41.8949,42.2487,41.484,41.4959,125335577.7
17-01-2018,Wednesday,January,2018,Q1,41.486,42.2169,41.2304,42.1804,145510688.1
18-01-2018,Thursday,January,2018,Q1,42.2447,42.4163,41.9809,42.2189,132013759.7
19-01-2018,Friday,January,2018,Q1,42.0659,42.293,41.7764,42.0313,133666447.9
22-01-2018,Monday,January,2018,Q1,41.7519,41.8672,41.5918,41.6848,114912751
23-01-2018,Tuesday,January,2018,Q1,41.7519,42.2613,41.6411,41.6935,138171452
24-01-2018,Wednesday,January,2018,Q1,41.7389,41.7519,40.7917,41.0288,218159031.8
25-01-2018,Thursday,January,2018,Q1,41.095,41.2006,40.1597,40.3019,175993966.4
26-01-2018,Friday,January,2018,Q1,40.5053,40.5053,40.0489,40.3908,165986158
29-01-2018,Monday,January,2018,Q1,40.0746,40.0746,39.3459,39.5571,214719833.4
30-01-2018,Tuesday,January,2018,Q1,38.9852,39.4179,38.7878,39.3232,194064361
31-01-2018,Wednesday,January,2018,Q1,39.2973,39.6747,39.2066,39.4329,137037308.7
01-02-2018,Thursday,February,2018,Q1,39.3714,39.7152,39.2707,39.5117,194997784.4
02-02-2018,Friday,February,2018,Q1,39.0958,39.2806,37.7053,37.799,365087093.5
05-02-2018,Monday,February,2018,Q1,37.4652,38.5892,36.7364,36.851,306758113
06-02-2018,Tuesday,February,2018,Q1,36.4658,38.5537,36.2673,38.3957,289770607.8
07-02-2018,Wednesday,February,2018,Q1,38.4065,38.4807,37.4575,37.5629,218602435.1
08-02-2018,Thursday,February,2018,Q1,37.7497,37.9147,36.5181,36.5419,230064576.8
09-02-2018,Friday,February,2018,Q1,37.1473,37.3348,35.5275,36.9894,298558856.6
12-02-2018,Monday,February,2018,Q1,37.477,38.7532,37.2479,38.4728,257033115.3
13-02-2018,Tuesday,February,2018,Q1,38.3019,38.9617,38.2307,38.8638,137372774.1
14-02-2018,Wednesday,February,2018,Q1,38.5518,39.6193,38.5171,39.579,171200167.3
15-02-2018,Thursday,February,2018,Q1,40.1477,40.9349,39.9681,40.9091,215318001
16-02-2018,Friday,February,2018,Q1,40.7603,41.3399,40.617,40.7749,169666365.1
20-02-2018,Tuesday,February,2018,Q1,40.6843,41.2055,40.535,40.6367,143335691.7
21-02-2018,Wednesday,February,2018,Q1,40.8698,41.171,40.4362,40.4502,158099115.3
22-02-2018,Thursday,February,2018,Q1,40.6248,41.1324,40.6032,40.7917,130905068.2
23-02-2018,Friday,February,2018,Q1,41.0653,41.5375,41.0358,41.5038,142869958
26-02-2018,Monday,February,2018,Q1,41.7004,42.4213,41.6678,42.3217,160108752.8
27-02-2018,Tuesday,February,2018,Q1,42.3502,42.6822,42.1349,42.1864,164621774.7
28-02-2018,Wednesday,February,2018,Q1,42.3898,42.7108,42.1083,42.1251,159775555.3
01-03-2018,Thursday,March,2018,Q1,42.2219,42.5093,40.8294,41.3844,206376930.8
02-03-2018,Friday,March,2018,Q1,40.8628,41.6886,40.7798,41.6678,162616558.8
05-03-2018,Monday,March,2018,Q1,41.4346,42.0313,41.2697,41.8081,120105531.6
06-03-2018,Tuesday,March,2018,Q1,42.0729,42.1548,41.649,41.7716,100598377.3
07-03-2018,Wednesday,March,2018,Q1,41.3685,41.5839,41.2085,41.3913,134069651.5
08-03-2018,Thursday,March,2018,Q1,41.4988,41.8831,41.4012,41.8377,100537479.4
09-03-2018,Friday,March,2018,Q1,42.0856,42.5635,41.9453,42.5586,136106695.9
12-03-2018,Monday,March,2018,Q1,42.6357,43.1296,42.6159,42.9697,136199394.9
13-03-2018,Tuesday,March,2018,Q1,43.1761,43.3953,42.3838,42.5566,134027650.6
